Date,Time,I,tempC,DO.meas,atmo.pressure,salinity
5/1/2012,23:30:00,0,26.3,6.211823468,1.003948667,29.5
5/1/2012,23:45:00,0,26.3,6.198780191,1.003948667,29.6
5/2/2012,0:00:00,0,26.2,6.186457851,1.003948667,29.7
5/2/2012,0:15:00,0,26.2,6.174953236,1.003948667,29.9
5/2/2012,0:30:00,0,26.2,6.164341624,1.003948667,30
5/2/2012,0:45:00,0,26.2,6.154678217,1.003948667,30.2
5/2/2012,1:00:00,0,26.1,6.145992974,1.003948667,30.4
5/2/2012,1:15:00,0,26,6.138294915,1.003948667,30.7
5/2/2012,1:30:00,0,25.9,6.131575099,1.003948667,31
5/2/2012,1:45:00,0,25.9,6.125807478,1.003948667,31
5/2/2012,2:00:00,0,25.9,6.120950832,1.003948667,31.1
5/2/2012,2:15:00,0,25.9,6.116952864,1.003948667,31.2
5/2/2012,2:30:00,0,25.9,6.113755526,1.003948667,31.4
5/2/2012,2:45:00,0,25.9,6.111298529,1.003948667,31.5
5/2/2012,3:00:00,0,25.9,6.109524523,1.003948667,31.6
5/2/2012,3:15:00,0,25.9,6.10838473,1.003948667,31.7
5/2/2012,3:30:00,0,25.9,6.107839781,1.003948667,31.7
5/2/2012,3:45:00,0,25.9,6.10785808,1.003948667,31.8
5/2/2012,4:00:00,0,25.9,6.108405053,1.003948667,31.8
5/2/2012,4:15:00,0,25.8,6.10943881,1.0029615,31.8
5/2/2012,4:30:00,0,25.8,6.11092341,1.003948667,31.8
5/2/2012,4:45:00,0,25.8,6.112834081,1.003948667,31.8
5/2/2012,5:00:00,0,25.7,6.115152037,1.003948667,31.8
5/2/2012,5:15:00,0,25.7,6.117857765,1.003948667,31.8
5/2/2012,5:30:00,0,25.7,6.120931176,1.003948667,31.7
5/2/2012,5:45:00,0,25.6,6.124359279,1.003948667,31.6
5/2/2012,6:00:00,9.555555556,25.6,6.128142592,1.003948667,31.6
5/2/2012,6:15:00,38.33333333,25.5,6.132299333,1.003948667,31.7
5/2/2012,6:30:00,97,25.5,6.136860875,1.003948667,31.3
5/2/2012,6:45:00,194,25.6,6.141867837,1.004935834,31
5/2/2012,7:00:00,280.8888889,25.6,6.147353959,1.004935834,30.7
5/2/2012,7:15:00,405.8888889,25.6,6.153321326,1.004935834,30.5
5/2/2012,7:30:00,496.5555556,25.6,6.159747346,1.004935834,30.5
5/2/2012,7:45:00,558.8888889,25.6,6.166602537,1.004935834,30.5
5/2/2012,8:00:00,525.1111111,25.6,6.173856369,1.004935834,30.5
5/2/2012,8:15:00,652.7777778,25.7,6.181470247,1.004935834,30.7
5/2/2012,8:30:00,860.7777778,25.7,6.189397958,1.004935834,30.6
5/2/2012,8:45:00,891.4444444,25.7,6.197588566,1.005923001,30.6
5/2/2012,9:00:00,1070.222222,25.7,6.205975951,1.005923001,30.7
5/2/2012,9:15:00,1033.222222,25.7,6.214481452,1.005923001,30.9
5/2/2012,9:30:00,1061.333333,25.6,6.223019242,1.005923001,31.4
5/2/2012,9:45:00,1147,25.6,6.231504043,1.005923001,31.6
5/2/2012,10:00:00,1040.333333,25.7,6.239864548,1.005923001,32
5/2/2012,10:15:00,1262,25.7,6.2480439,1.005923001,32
5/2/2012,10:30:00,1293.333333,25.8,6.256000974,1.005923001,31.9
5/2/2012,10:45:00,1609.888889,25.6,6.263709627,1.005923001,32.1
5/2/2012,11:00:00,1202.222222,25.6,6.271160795,1.006910168,32.5
5/2/2012,11:15:00,1361.222222,25.7,6.278356726,1.006910168,32.6
5/2/2012,11:30:00,1959.555556,25.9,6.285281985,1.005923001,32.8
5/2/2012,11:45:00,1622.555556,25.9,6.291914064,1.005923001,32.8
5/2/2012,12:00:00,1664.555556,26,6.298236034,1.005923001,33
5/2/2012,12:15:00,2075.555556,26,6.304236165,1.005923001,33.2
5/2/2012,12:30:00,1515.666667,26,6.30989764,1.005923001,33.2
5/2/2012,12:45:00,1951.555556,26,6.315195616,1.005923001,33.3
5/2/2012,13:00:00,1667.444444,26,6.32011089,1.005923001,33.3
5/2/2012,13:15:00,1701.777778,26.1,6.324632164,1.005923001,33.1
5/2/2012,13:30:00,1604.555556,26.1,6.328756596,1.005923001,33.2
5/2/2012,13:45:00,1872.555556,26.2,6.332482467,1.005923001,33.3
5/2/2012,14:00:00,1815.666667,26.2,6.335807454,1.005923001,33.1
5/2/2012,14:15:00,1887.777778,26.3,6.33872959,1.004935834,33.1
5/2/2012,14:30:00,1892.444444,26.3,6.341246588,1.004935834,33.4
5/2/2012,14:45:00,1727,26.4,6.343355667,1.004935834,33.5
