"","File","Date","GPP.mean","GPP.sd","GPP.median","ER.mean","ER.sd","ER.median","NEP.mean","NEP.sd","NEP.median","PR.mean","PR.sd","PR.median","K.mean","K.sd","K.median","theta.mean","theta.sd","theta.median","A.mean","A.sd","A.median","p.mean","p.sd","p.median","R2","PPP","rmse","rmse.relative","mrl.fraction","ER.K.cor","convergence.check","A.Rhat","K.Rhat","theta.Rhat","p.Rhat","R.Rhat","GPP.Rhat","DIC","pD","totDailyLight","aveDailyTemp","interval","smooth.DO","smooth.PAR","n.iter","n.burnin"
"1","APNERR2012dtd.csv","2012-05-01",0.118966595574342,0.0429580118195203,0.118734844750952,0.308216146226271,0.0493148852429552,0.306928876874802,-0.18924955065193,0.0159330253493042,-0.18909557223925,0.374091504824936,0.0888535271433237,0.385740560708017,0.433941876317381,1.02325865413816e-09,0.433941876332153,1.07177,0,1.07177,1.91203484446573e-06,6.90422509372107e-07,1.90831013798475e-06,1,0,1,0.283156586268025,0.363666666666667,0.0708513964887347,9.80838007856544,0.552083333333333,-0.00713718192107935,"Fine",1.00152264270627,1,1,1,1.00154636108711,1.00152264270627,-226.379436362766,2.97408774247062,62219.8888888889,25.840625,900,0,FALSE,20000,10000
"2","APNERR2012dtd.csv","2012-05-02",0.266288407610665,0.0346138210671428,0.266460609632129,0.440725370424238,0.0400149469664326,0.44026866909034,-0.174436962813573,0.012464749952699,-0.17451804041384,0.602331465016555,0.0315705552796661,0.604121940416531,0.433941876274628,1.02891282460685e-09,0.43394187627298,1.07177,0,1.07177,4.70227750373476e-06,6.11231234520353e-07,4.70531834842978e-06,1,0,1,0.574188795207642,0.396,0.0574135181157608,8.18124294730831,0.520833333333333,0.00481663326179233,"Fine",1.00220060090075,1,1,1,1.00269371075385,1.00220060090075,-266.589664258276,2.77572579643292,56629.6666666667,26.1208333333333,900,0,FALSE,20000,10000
"3","APNERR2012dtd.csv","2012-05-03",0.454336952259601,0.0207180488892148,0.454399859260355,0.687335023371064,0.0248531348184453,0.687088586590401,-0.232998071111463,0.00779809030933853,-0.233007666006426,0.660832207461278,0.0100346537326953,0.660879090574069,0.433941876274628,1.02891282460685e-09,0.43394187627298,1.07177,0,1.07177,1.18690225632601e-05,5.41234844557196e-07,1.1870665935228e-05,1,0,1,0.879343478994216,0.400333333333333,0.0341906008206213,4.70505140864723,0.291666666666667,0.00720401390037478,"Fine",1.00255341193225,1,1,1,1.00311683363496,1.00255341193225,-364.929192800058,2.90888707044,38279.2222222222,26.1229166666667,900,0,FALSE,20000,10000
"4","APNERR2012dtd.csv","2012-05-04",0.484841565272824,0.0244806950530187,0.484822447443007,0.760515127091177,0.0278128854525227,0.760455303582688,-0.275673561818353,0.00912936687301235,-0.275848314741334,0.637254068634224,0.0126274543249069,0.637505678809351,0.433941876274628,1.02891282460685e-09,0.43394187627298,1.07177,0,1.07177,9.6806753339547e-06,4.88798151256832e-07,9.68029361440586e-06,1,0,1,0.828747599855979,0.455666666666667,0.0425567892511533,5.77506200608437,0.333333333333333,0.00231587239871013,"Fine",1.00207392807338,1,1,1,1.00257265401329,1.00207392807338,-323.282889240264,2.97083454957498,50083.4444444445,26.1958333333333,900,0,FALSE,20000,10000
