"","File","Date","GPP.mean","GPP.sd","GPP.median","ER.mean","ER.sd","ER.median","NEP.mean","NEP.sd","NEP.median","PR.mean","PR.sd","PR.median","K.mean","K.sd","K.median","theta.mean","theta.sd","theta.median","A.mean","A.sd","A.median","p.mean","p.sd","p.median","R2","PPP","rmse","rmse.relative","mrl.fraction","ER.K.cor","convergence.check","A.Rhat","K.Rhat","theta.Rhat","p.Rhat","R.Rhat","GPP.Rhat","DIC","pD","totDailyLight","aveDailyTemp","interval","smooth.DO","smooth.PAR","n.iter","n.burnin"
"1","APNERR2012dtd.csv","2012-02-23",0.208272508581878,0.022669685343484,0.208234563178168,0.307210177039068,0.0267930606849211,0.307047249189235,-0.0989376684571906,0.00885040220381802,-0.0991657804465931,0.676974666999224,0.025969776789686,0.678053403492553,0.386550599222882,9.69386827686122e-07,0.386550603343358,1.07177,0,1.07177,1.3454296420018e-05,1.46444995758941e-06,1.34518451665483e-05,1,0,1,0.5333762520625,0.519333333333333,0.0398002206071119,8.15937966672017,0.302083333333333,-0.0119141587439948,"Fine",1.00174759874529,1,1,1,1.00172293875061,1.0017475987453,-335.681931271874,3.22264916277849,15480,16.6364583333333,900,0,FALSE,20000,10000
"2","APNERR2012dtd.csv","2012-02-24",0.233853405451347,0.0173744461938485,0.233924818319756,0.287174070298122,0.0207667417246183,0.286947364808624,-0.053320664846775,0.00655918714886679,-0.0534786115858972,0.814400551658572,0.0178571608216565,0.813992060127694,0.386550600734658,9.76404157954542e-07,0.386550601019078,1.07177,0,1.07177,1.02159045192803e-05,7.59004056618954e-07,1.02190241960868e-05,1,0,1,0.661612036459827,0.468,0.0279868944596319,6.64677805332412,0.260416666666667,-0.0157721677826421,"Fine",1.0019229727559,1,1,1,1.00195161279165,1.0019229727559,-401.924146070743,3.85308269478332,22891.1111111111,17.775,900,0,FALSE,20000,10000
"3","APNERR2012dtd.csv","2012-02-25",0.169488461652364,0.0138240901419139,0.169498520840311,0.419206600649822,0.0161339163437442,0.419475506197843,-0.249718138997458,0.00588307208115153,-0.249673614639131,0.403717388480621,0.0193746480986285,0.404006871178172,0.386550595679965,9.99400150699773e-07,0.386550589704608,1.07177,0,1.07177,7.77196681529572e-06,6.3390964073402e-07,7.77242808371572e-06,1,0,1,0.595881809202428,0.401333333333333,0.026675926478758,6.42404117403639,0.291666666666667,-0.0231667178227946,"Fine",1.00189502054618,1,1,1,1.00077914432358,1.00189502054612,-411.323289596518,3.5865641406638,21807.6666666667,17.0489583333333,900,0,FALSE,20000,10000
"4","APNERR2012dtd.csv","2012-02-26",0.213281414015194,0.0198947911654103,0.21327203539721,0.576480771034354,0.0220630771127448,0.576488197408922,-0.36319935701916,0.00759507004495145,-0.363302972282813,0.369269747262341,0.0218588083777275,0.369692084765565,0.386550567716441,1.00277239188652e-06,0.38655056336233,1.07177,0,1.07177,2.66605470372748e-05,2.48688343572401e-06,2.66593746937442e-05,1,0,1,0.240041702290303,0.481666666666667,0.0363788208738127,8.26093305956858,0.395833333333333,-0.0273351341164806,"Fine",1.0053512731274,1,1,1,1.00503839508261,1.0053512731274,-352.932475073945,3.15418406944141,7999.88888888889,15.4447916666667,900,0,FALSE,20000,10000
"5","APNERR2012dtd.csv","2012-02-27",0.237525911851176,0.0186634686188574,0.237412406339825,0.569997038226695,0.0217762787739152,0.570302712015272,-0.332471126375519,0.00740556228011421,-0.332538136316044,0.416138740848179,0.0185313163969602,0.416673729185698,0.38655057754298,1.00692379500023e-06,0.386550593943112,1.07177,0,1.07177,1.98380943277182e-05,1.55876741218568e-06,1.98286143807796e-05,1,0,1,0.435255479336109,0.506666666666667,0.0332753780453702,7.32985489786695,0.354166666666667,-0.0119363742914916,"Fine",1.00877760033066,1,1,1,1.00786315963207,1.00877760033066,-369.682941412693,3.31329984595327,11973.2222222222,15.4083333333333,900,0,FALSE,20000,10000
"6","APNERR2012dtd.csv","2012-02-28",0.132250410536481,0.0205293138248862,0.132037848838599,0.453875772609309,0.0230651915571274,0.453831970413245,-0.321625362072828,0.00883210157703971,-0.321792467123219,0.289996472878023,0.0323009462736385,0.291185191218738,0.38655057754298,1.00692379500023e-06,0.386550593943112,1.07177,0,1.07177,4.79125719472643e-06,7.43749846728454e-07,4.7835563659716e-06,1,0,1,0.124536330794346,0.525,0.0413004343873538,9.57339271752376,0.34375,-0.0117542802632508,"Fine",1.00699907470549,1,1,1,1.00604419814593,1.00699907470549,-328.598855198491,3.35019025466917,27602.4444444444,16.2135416666667,900,0,FALSE,20000,10000
"7","APNERR2012dtd.csv","2012-02-29",0.165138794392222,0.022142196271571,0.165263370931948,0.490554119451373,0.0249414302791884,0.490799329495275,-0.325415325059151,0.00819448090608664,-0.325533653968978,0.335324197003267,0.0297362920155534,0.336512572736136,0.386550562042821,1.00865549172755e-06,0.386550570967774,1.07177,0,1.07177,9.25942701810454e-06,1.24152565816973e-06,9.26641209621418e-06,1,0,1,0.203181788763138,0.527,0.0377176282856696,8.71280593691224,0.354166666666667,-0.00711058262128824,"Fine",1.00512569136447,1,1,1,1.00528675227046,1.00512569136447,-345.791203829468,3.37999007927987,17834.6666666667,16.9145833333333,900,0,FALSE,20000,10000
"8","APNERR2012dtd.csv","2012-03-01",0.131243660629703,0.0222938929115273,0.131457173325588,0.365455644183382,0.0256021743742385,0.365963510983662,-0.234211983553679,0.00872073254175757,-0.23434224050047,0.356817575448912,0.0388646684951968,0.35910509029423,0.386550562042821,1.00865549172755e-06,0.386550570967774,1.07177,0,1.07177,1.04645181054195e-05,1.77757039763763e-06,1.04815422227071e-05,1,0,1,0.110439222057178,0.529666666666667,0.0401313884172523,9.39719149803587,0.322916666666667,-0.00639651376253592,"Fine",1.0049284982211,1,1,1,1.00507166175327,1.0049284982211,-333.969611371872,3.4168303615097,12541.7777777778,17.7145833333333,900,0,FALSE,20000,10000
"9","APNERR2012dtd.csv","2012-03-02",0.00827940523086971,0.00737546524781543,0.00622288128759048,0.101718430501089,0.0114643434181534,0.100898371878314,-0.0934390252702193,0.00852097406662935,-0.0936130160954378,0.0773375786914033,0.0618573190709034,0.0628571671987636,0.38655059955531,9.92914972068279e-07,0.386550592094613,1.07177,0,1.07177,3.46484672010134e-07,3.08655704854663e-07,2.60421240628452e-07,1,0,1,0.609041726752959,0.510666666666667,0.0393104977480153,8.87277371716977,0.34375,0.0165557885050317,"Fine",1.00086840966723,1,1,1,1.00075495145787,1.00086840966723,-338.415663229994,3.73245745461292,23895.4444444444,18.628125,900,0,FALSE,20000,10000
"10","APNERR2012dtd.csv","2012-03-03",0.0509770556600573,0.00928655219859319,0.0506070841892486,0.00504302194246412,0.0049672981740529,0.00346228242207312,0.0459340337175932,0.00834794136032859,0.0459365124339674,73.0507682957641,677.258783334924,13.9683871105984,0.38655060281015,1.01202926357213e-06,0.386550593994033,1.07177,0,1.07177,1.99321177932085e-06,3.63105812837625e-07,1.97874583019766e-06,1,0,1,0.518969264169445,0.508,0.0473373325436861,10.9880128270701,0.40625,0.00547722958261443,"Fine",1.00122788161625,1,1,1,1.00060956346714,1.00122788161625,-302.220706953576,4.75067890437238,25575.3333333333,20.1635416666667,900,0,FALSE,20000,10000
